Unique_ID,Site,Country,Country-Code,County,Region,Latitude,Longitude,Alt_(masl),Modelled_Mean_Annual_Precipitation_(MAP)_(‰),Underlying_Geology,Simplified_Geology,Environment,Date,Date_Category,Element_Sampled,Bone/Tooth,Grave/ID number,Skeleton/Lab_ID,Sk_Age,Age_Category,Sex,Gender,d13C,Measured_O-carb_PDB,O-carb_SMOW,O-PO4_SMOW_Iacumin,O-PO4_SMOW_Measured/Chenery_2012,Chenery_2010_correction,O-dw-SMOW_Levinson,O-dw-SMOW_Chenery_2012,T/degC_Levinson,T/degC_Chenery,87Sr/86Sr,Δ18OMAP-dw_Levinson,Δ18OMAP-dw_Chenery,Δ18Odw-MAP_Levinson,Δ18Odw-MAP_Chenery,Reference
OSR_127,King's Garden Hostel,England,14,Cambridgeshire,Cambridge and South Cambs,52.20408333,0.11,14,-7.4,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,600-700,D,lower M2 L,Tooth,1,12,25,F4,F,F,-15.3,-6.1,24.6,15.6,15.7,14.2,-11.2,-9.5,5.3,8.2,,3.8,2.1,-3.8,-2.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_128,King's Garden Hostel,England,14,Cambridgeshire,Cambridge and South Cambs,52.20408333,0.11,14,-7.4,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,600-700,D,lower M2 R,Tooth,3,28,45+,M5/6,M,M,-14.8,-5.2,25.6,16.5,16.7,15.1,-9.2,-8,8.7,10.8,,1.8,0.6,-1.8,-0.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_129,King's Garden Hostel,England,14,Cambridgeshire,Cambridge and South Cambs,52.20408333,0.11,14,-7.4,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,600-700,D,upper C R,Tooth,6,56,25-35,M4/5,M,M,-14.3,-5.5,25.2,16.2,16.3,14.8,-10,-8.6,7.4,9.8,,2.6,1.2,-2.6,-1.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_130,King's Garden Hostel,England,14,Cambridgeshire,Cambridge and South Cambs,52.20408333,0.11,14,-7.4,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,600-700,D,lower PM2 L,Tooth,18,69,25-35,M4/5,M,M,-14.7,-5.4,25.4,16.3,16.5,14.9,-9.7,-8.3,7.9,10.2,,2.3,0.9,-2.3,-0.9,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_131,King's Garden Hostel,England,14,Cambridgeshire,Cambridge and South Cambs,52.20408333,0.11,14,-7.4,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,600-700,D,upper M2 R,Tooth,12,72,35-45,F5,F,F,-14.6,-5,25.7,16.7,16.9,15.3,-8.9,-7.7,9.3,11.2,,1.5,0.3,-1.5,-0.3,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_132,King's Garden Hostel,England,14,Cambridgeshire,Cambridge and South Cambs,52.20408333,0.11,14,-7.4,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,600-700,D,lower M3 R,Tooth,20,75,45+,M5/6,M,M,-14.8,-6.1,24.6,15.6,15.7,14.2,-11.3,-9.6,5.1,8.1,,3.9,2.2,-3.9,-2.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_133,King's Garden Hostel,England,14,Cambridgeshire,Cambridge and South Cambs,52.20408333,0.11,14,-7.4,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,600-700,D,upper M3 R,Tooth,7,78,45+,F5/6,F,F,-14.3,-6.1,24.6,15.6,15.7,14.2,-11.3,-9.6,5.1,8.1,,3.9,2.2,-3.9,-2.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_134,King's Garden Hostel,England,14,Cambridgeshire,Cambridge and South Cambs,52.20408333,0.11,14,-7.4,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,600-700,D,upper M2 L,Tooth,9,83,25-35,M4/5,M?,M?,-14,-5.8,25,16,16.1,14.6,-10.5,-8.9,6.5,9.2,,3.1,1.5,-3.1,-1.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_135,King's Garden Hostel,England,14,Cambridgeshire,Cambridge and South Cambs,52.20408333,0.11,14,-7.4,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,600-700,D,upper PM1 (L),Tooth,17,116,35-45,F5,F,F,-13.8,-4.9,25.9,16.9,17,15.5,-8.5,-7.5,9.9,11.7,,1.1,0.1,-1.1,-0.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_136,King's Garden Hostel,England,14,Cambridgeshire,Cambridge and South Cambs,52.20408333,0.11,14,-7.4,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,600-700,D,upper M3 (L),Tooth,14,122,35-45,M5,M,M,-13.4,-5.6,25.1,16.1,16.2,14.7,-10.2,-8.7,7,9.6,,2.8,1.3,-2.8,-1.3,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_137,"Lower Luton Road, Harpenden",England,14,Hertfordshire,Upper Thames and Chilterns,51.824145,-0.330267,100,-7.4,"Chalk, sand, gravel, clay with flint formations and silt",Chalk,Inland,614-694,D,PM2,Tooth,63,63/012,36-45,M5,M,M,-13.5,-6,24.7,15.7,15.8,14.3,-11.1,-9.4,5.5,8.4,0.708654,3.7,2,-3.7,-2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_138,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,525-570 AD,B,LOWER M2 R,Tooth,17,SRD-87-185,35-45,M5,M,M,-13.6,-5.5,25.3,16.3,16.4,14.9,-9.9,-8.5,7.6,10,,2.9,1.5,-2.9,-1.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_139,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,B/C,LOWER M2 R,Tooth,22,SRD-87-212,18-20,M4,M,M,-13.1,-4.2,26.6,17.5,17.7,16.1,-7.1,-6.4,12.3,13.5,,0.1,-0.6,-0.1,0.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_140,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,B/C,LOWER M2 L,Tooth,25b,"SRD-87-197,B",20-25,F4,F,F,-13.9,-5.6,25.2,16.2,16.3,14.8,-10.1,-8.6,7.2,9.7,,3.1,1.6,-3.1,-1.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_141,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,B-D,LOWER M2 L,Tooth,33,SRD-87-206,17-19,F4,F,F,-13.3,-6.1,24.6,15.6,15.7,14.2,-11.3,-9.5,5.2,8.2,,4.3,2.5,-4.3,-2.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_142,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,B-D,LOWER M2 L,Tooth,34,SRD-87-208,18-20,M4,M,F,-13.2,-5.5,25.3,16.3,16.4,14.9,-9.8,-8.4,7.7,10.1,,2.8,1.4,-2.8,-1.4,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_143,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,B/C,LOWER M2 R,Tooth,57,SRD-88-284,20-25,M4,M,M?,-13,-5.7,25,16,16.2,14.6,-10.4,-8.8,6.8,9.4,,3.4,1.8,-3.4,-1.8,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_144,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,B-D,LOWER M2 L,Tooth,73,SRD-88-350,18-21,F4,F,F,-13.9,-6.5,24.3,15.3,15.4,13.9,-12,-10.1,4,7.3,,5,3.1,-5,-3.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_145,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,C,upper M2 L,Tooth,75,SRD-88-347,30-40,M4/5,M,M,-14,-4.3,26.5,17.5,17.7,16.1,-7.2,-6.5,12.1,13.4,,0.2,-0.5,-0.2,0.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_146,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,C,LOWER M2 L,Tooth,76,SRD-88-354,c. 30,M4/5,M?,M,-14.2,-4,26.7,17.7,17.9,16.3,-6.7,-6.1,12.9,14,,-0.3,-0.9,0.3,0.9,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_147,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,B,LOWER M2 R,Tooth,80,SRD-88-388,22-27,M4,M?,M,-14.3,-3.7,27.1,18,18.3,16.6,-6,-5.6,14.2,14.9,,-1,-1.4,1,1.4,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_148,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,C,LOWER M2 R,Tooth,82,SRD-88-391,30-40,M5,U,M,-13.4,-6.2,24.6,15.6,15.7,14.2,-11.4,-9.6,5,8.1,,4.4,2.6,-4.4,-2.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_149,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,C,upper M3 R,Tooth,83,SRD-88-397,40-50,F5,F,F,-11.9,-5.2,25.6,16.6,16.7,15.2,-9.2,-7.9,8.8,10.9,,2.2,0.9,-2.2,-0.9,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_150,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,C,UPPER M1 L,Tooth,84,SRD-88-406,14-17,F3/4,F,F,-13.9,-5.8,24.9,15.9,16,14.5,-10.6,-9,6.3,9,,3.6,2,-3.6,-2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_151,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,525-570 AD,B,LOWER M2 (?),Tooth,89,SRD-88-402,20-25,M4,M?,M,-13.6,-5.9,24.8,15.8,15.9,14.4,-10.8,-9.2,6,8.8,,3.8,2.2,-3.8,-2.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_152,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,B/C,LOWER M2 L,Tooth,90,SRD-88-407,40-50,M5,M,M,-15,-4.1,26.7,17.6,17.9,16.2,-6.8,-6.2,12.7,13.8,,-0.2,-0.8,0.2,0.8,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_153,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,540-610 AD,B/C,UPPER M1/M2 (L?),Tooth,93,SRD-88-416,40-50,M5,M,M,-13.4,-4.5,26.3,17.3,17.4,15.9,-7.7,-6.8,11.3,12.7,,0.7,-0.2,-0.7,0.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_154,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,505-565 AD,C,UPPER M3 UNSIDED,Tooth,94,SRD-88-417,40-50,F5,F?,F,-14.1,-5.8,24.9,15.9,16.1,14.5,-10.6,-9,6.4,9.1,,3.6,2,-3.6,-2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_155,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,C,LOWER M2 L,Tooth,98,SRD-88-425,14-17,U3,U,U,-13.8,-6,24.7,15.7,15.8,14.3,-11,-9.3,5.7,8.5,,4,2.3,-4,-2.3,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_156,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,B-D,lower M3 R,Tooth,104,SRD-88-442,30-35,F5,F,F,-14.1,-5.8,25,16,16.1,14.6,-10.5,-8.9,6.5,9.2,,3.5,1.9,-3.5,-1.9,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_157,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-585 AD,C,LOWER M2 R,Tooth,105a,SRD-88-439,Dec-14,U3,U,U,-13.2,-5.8,24.9,15.9,16,14.5,-10.6,-9,6.3,9,,3.6,2,-3.6,-2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_158,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-585 AD,B/C,lower PM2 R,Tooth,105b,SRD-88-440,35-45,M5,M,M,-13.8,-6.4,24.3,15.3,15.4,13.9,-12,-10,4,7.3,,5,3,-5,-3,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_159,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,485-550 AD,C/D,UPPER M3 R,Tooth,105c,SRD-88-441,30-40,F5,F,F,-13.6,-4.3,26.5,17.5,17.7,16.1,-7.2,-6.5,12.1,13.3,,0.2,-0.5,-0.2,0.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_160,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-585 AD,B,LOWER M2 R,Tooth,106,SRD-88-446,16-19,F3/4,F,F,-12.6,-3.4,27.4,18.4,18.6,17,-5.2,-5,15.4,15.8,,-1.8,-2,1.8,2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_161,Mill Hill,England,14,Kent,Kent and East Sussex,51.207307,1.381475,36,-7,"Chalk, clay, silt, sand and gravel",Chalk,Coastal,510-645 AD,B-D,UPPER M2 R,Tooth,25a,"SRD-87-195, A",35-45,F5,F,F,-14.9,-3.6,27.2,18.2,18.4,16.8,-5.7,-5.3,14.7,15.3,,-1.3,-1.7,1.3,1.7,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_162,Newnham College,England,14,Cambridgeshire,Cambridge and South Cambs,52.199761,0.106116,36,-7.5,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,650-770,D/E,R Mand M2,Tooth,,NEWN_142_E,35-39,M5,M,M,-13.1,-5.4,25.3,16.3,16.4,14.9,-9.8,-8.4,7.7,10.1,,2.3,0.9,-2.3,-0.9,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_163,Newnham College,England,14,Cambridgeshire,Cambridge and South Cambs,52.199761,0.106116,36,-7.5,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,620-668,D,R Mand M2,Tooth,,NEWN_143_E,30-40,F5,F,F,-13.8,-5,25.8,16.7,16.9,15.3,-8.8,-7.7,9.4,11.3,,1.3,0.2,-1.3,-0.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_164,Newnham College,England,14,Cambridgeshire,Cambridge and South Cambs,52.199761,0.106116,36,-7.5,"Mudstone, Sand, Gravel, Clay, Silt",Other,Fenland,650-770,D/E,L Mand M2,Tooth,,NEWN_144_E,40-44,M5,M,M,-12.7,-4.9,25.9,16.9,17.1,15.5,-8.5,-7.4,9.9,11.7,,1,-0.1,-1,0.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_165,Southam,England,14,Warwickshire,Central,52.24325,-1.396978,82,-7.6,"Mudstone, Limestone, Clay, Silt, Sand And Gravel",Other,Inland,650-890,D-F,L PM2,Tooth,1,5,35-45,M5,M?,M?,-13.2,-4.6,26.2,17.1,17.3,15.7,-7.9,-7,10.9,12.4,,0.3,-0.6,-0.3,0.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_166,Southam,England,14,Warwickshire,Central,52.24325,-1.396978,82,-7.6,"Mudstone, Limestone, Clay, Silt, Sand And Gravel",Other,Inland,650-890,D-F,R PM2,Tooth,2,8,26-35,M4/5,M,M?,-11.9,-3.7,27.1,18.1,18.3,16.7,-5.9,-5.5,14.4,15,,-1.7,-2.1,1.7,2.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_167,Southam,England,14,Warwickshire,Central,52.24325,-1.396978,82,-7.6,"Mudstone, Limestone, Clay, Silt, Sand And Gravel",Other,Inland,650-890,D-F,L M1,Tooth,6,19,6-Nov,2/U3,U,U,-14.1,-6.4,24.3,15.4,15.4,14,-11.8,-9.9,4.3,7.5,,4.2,2.3,-4.2,-2.3,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_168,Southam,England,14,Warwickshire,Central,52.24325,-1.396978,82,-7.6,"Mudstone, Limestone, Clay, Silt, Sand And Gravel",Other,Inland,650-890,D-F,L M1,Tooth,7,23,26-35,M4/5,M,M,-15.4,-4.1,26.7,17.6,17.8,16.2,-6.9,-6.2,12.7,13.8,,-0.7,-1.4,0.7,1.4,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
OSR_169,Southam,England,14,Warwickshire,Central,52.24325,-1.396978,82,-7.6,"Mudstone, Limestone, Clay, Silt, Sand And Gravel",Other,Inland,670-800,D/E,L PM2,Tooth,11,35,26-35,F5,F?,F?,-12.9,-6.2,24.6,15.6,15.7,14.2,-11.4,-9.6,5,8.1,,3.8,2,-3.8,-2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
