Unique_ID,Site,Country,Country_Code,County,Region,Latitude,Longitude,Alt_(masl),Modelled_Mean_Annual_Precipitation_(MAP)_(‰),Underlying_Geology,Simplified_Geology,Environment,Date,Date_Category,Element_Sampled,Tissue_Age,Grave,Skeleton/Lab_ID,Sk_Age,Age_Category,Sex,Gender,Stature_(cm),Pathology,Grave_Goods,Number_of_Grave_Goods,Foreign_Objects,Grave_Orientation,Body_Position,Internment_Style,Distance_to_Nearest_Contemporary_Church_(km),d13C,d15N,Reference
CNB_1113,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,630-690 AD,D,Rib,15-35,105,FING_105_R,25-35,M4/5,M,U,179,"antemortem tooth loss, caries, periodontal disease, calculus, osteoarthritis in spine",N,0,0,WNW-ESE,Extended supine,Coffin,2.8,-20,9.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1114,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-690 AD,C/D,Rib,30-45,106,FING_106_R,40-45,M5,M,U,183,"antemortem tooth loss, caries, periodontal disease, calculus",N,0,0,WSW-ENE,Extended supine,Earth cut grave,2.8,-20.2,10.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1115,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-650 AD,C/D,Rib,15-30,113,FING_113_R,25-30,F4/5,F,F?,168,"caries, calculus, hypoplasia, cRibra orbitalia, osteoarthritis in spine",Wheel made potter jar,1,0,WSW-ENE,Extended supine,Earth cut grave,2.8,-20.1,10.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1116,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,565-645 AD,B/C,Rib,35-55,118,FING_118_R,45-55,M5,M,M?,183,"antemortem tooth loss, abscesses, exposed pulp, considerable attrition, caries, calculus, severe osteoarthritis in spine, possible swelling at distal end of R tibia","Hand-made pottery jar, Fe knife, Fe buckle waist-belt, Frag bronze cup mount, Wooden object with Fe fittings",5,0,W-E,Extended supine,Earth cut grave,2.8,-20,9.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1117,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-680 AD,C/D,Rib,35-45,121,FING_121_R,45+,F5/6,F,U,145,"kyphosis of upper thorax and neck, antemortem tooth loss, abscesses, caries, calculus, periodontal disease, osteoarthritis in spine",N,0,0,W-E,Extended supine,Planks/coffin,2.8,-19.9,9.4,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1118,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,565-645 AD,C,Rib,25-40,123,FING_123_R,35-40,M5,M,U,167,"antemortem tooth loss, abscesses, caries, periodontal disease, calculus, partial sacralization of 5th L vert, osteoarthritis in spine and femoral head, abscess on centrum of 12th T vert","Fe knife, Fe buckle",2,0,W-E,Extended supine,Earth cut grave,2.8,-20.1,9.7,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1119,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,625-680 AD,D,Rib,20-35,124,FING_124_R,30-35,F5,F,F,169,"Slight attrition, antemortem tooth loss, abscess, caries, periodontal disease, calculus, osteoarthritis in spine","Necklace(Ag bulla pendant x2, 5x glass beads, 1x shell bead, Ag ring), Fe pin in 2 pieces, Wooden box with Fe and bronze fittings, Fe knife, Fe staple or frag buckle loop",5,0,WSW-ENE,Extended supine,"Coffin, post hole for grave marker",2.8,-20.1,8.8,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1120,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,525-570 AD,B,Rib,15-30,133,FING_133_R,25-30,M4,M,M,168,"antemortem tooth loss, periodontal disease, calculus, osteoarthritis in spine","Fe spear (Fe spearhead, Fe and Cu-alloy ferrule), Fe and bonze buckle for waist-belt, Fe knife, Fe steel, Organic object with Cu-alloy fittings",5,0,WSW-ENE,Extended supine,"Coffin, ditch and ?barrow, post hole for wooden grave marker",2.8,-20.1,9.9,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1121,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,545-645 AD,B/C,Rib,Oct-20,135,FING_135_R,20,M4,M,M,,calculus,"Fe spearhead, Fe knife, Fe rod frags",3,0,WNW-ESE,Extended supine,Earth cut grave,2.8,-20.1,8.4,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1122,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,625-680 AD,D,Rib,15-25,138,FING_138_R,25,F4,F,F,166,"calculus, hypoplasia","Wooden box with Fe fittings, Necklace (Cu alloy pendant of a male face, 2x bronze pendants with cross decoration, central glass pendant in bronze setting, silve rings x 9, bead mounted on silver wire ring, 40 beads - 34 glass, 4 shell, 2x gunmetal),Frag bone comb, Fe and bronze chatelaine, Leather ?pouch with Cu-alloy fittings, Fe knife, Pair of Fe shears",7,0,WSW-ENE,Extended supine,Coffin,2.8,-20.2,9.2,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1123,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,625-680 AD,D,Rib,Oct-25,144,FING_144_R,20-25,M4,M,M,165,"calculus, hypoplasia, osteoarthritis in spine, fractured right radius","Fe spearhead, bronze buckle waist-belt, Fe knife, Fe buckle, Fe tool ?chisel",5,0,WSW-ENE,Extended supine,Earth cut grave,2.8,-20,9.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1124,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-690 AD,C/D,Rib,Oct-25,150,FING_150_R,20-25,F4,F,F?,160,"antemortem tooth loss, calculus, hypoplasia, abscess, cRibra orbitalia","Fe steel, Fe knife, Fe shears, Wooden box/leather pouch",4,0,W-E,Extended supine,"Wooden crossbeams with long board covering, earth cut grave",2.8,-20.2,8.5,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1125,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,545-645 AD,B/C,Rib,25-45,158,FING_158_R,35-45,M5,M,M?,174,"very worn teeth, pulp exposure, caries, calculus, cRibra orbitalia","Fe knife, Fe buckle loop",2,0,NE-SW,Extended supine,"Wooden board cover, earth cut grave",2.8,-20,9.4,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1126,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,610-685 AD,C/D,Rib,25-40,165,FING_165_R,35-40,M5,M,M,181,"antemortem tooth loss, very worn teeth, pulp exposures, caries, calculus, periodontal disease, healed fracture on left ulna, osteoarthritis in spine","Fe seax, Fe buckle - baldric fitting, Fe knife",3,0,N-S,Extended supine,Earth cut grave,2.8,-20.3,9.3,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1127,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,550-645 AD,B-D,Rib,25-40,168,FING_168_R,35-40,M5,M,M?,172,"antemortem tooth loss, very worn teeth, pulp exposures, abscess, caries, periodontal disease, cRibra orbitalia, osteoarthritis in spine, very strong muscle markings","Fe knife, Brass buckle waist-belt",2,0,WSW-ENE,Extended supine,"Wooden board cover, pitched roof wooden structure over grave, earth cut grave",2.8,-20.2,9.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1128,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-680 AD,C/D,Rib,25-35,175,FING_175_R,35+,F5,F,U,156,"antemortem tooth loss, very worn teeth, calculus, periodontal disease, small exostosis on distal end of right tibia","Fe knife, ?Wooden object with metal fitting, Cu alloy buckle, Pouch with Fe and bone fittings",4,0,WSW-ENE,Extended supine,"Wooden crossbeams with long board covering, earth cut grave",2.8,-20.4,9.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1129,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-680 AD,C/D,Rib,35-50,179,FING_179_R,45-50,M5,M,U,169,"antemortem tooth loss, pulp exposures, abscess, caries, attrition, periodontal disease, osteoarthritis in spine and on articular surface of left ulna, injury to left side of maxilla",N,0,0,W-E,Extended supine,Earth cut grave,2.8,-19.8,9.8,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1130,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,625-680 AD,D,Rib,20-30,180,FING_180_R,30,F5,F,F,162,"antemortem tooth loss, calculus, hypoplasia","Necklace(1x glass bead, 1x shell bead, 3x Ag beads), Leather belt with Cu-alloy fittings, Gunmetal bracelet, Fe knife, Gunmetal pin-beater, Cu-alloy Fe and bone chatelaine, Fe firesteel/pursemount, Leather pouch/box with bronze fittings, Cu-alloy lace tag/shoe fitting",9,0,W-E,Extended supine,Coffin,2.8,-20.3,8.7,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1131,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,630-690 AD,D,Rib,Oct-25,193,FING_193_R,20-25,M4,M,U,175,"strong muscle markings, cRibra orbitalia, sacralization of 5th L vert",Fe knife,1,0,WNW-ESE,Extended supine,Earth cut grave,2.8,-20.2,8.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1132,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,630-690 AD,D,Rib,15-25,199,FING_199_R,25,M4,M,U,171,"calculus, hypoplasia, cRibra orbitalia",N,0,0,WSW-ENE,Extended supine,"Wooden board cover, earth cut grave",2.8,-19.9,10.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1133,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-680 AD,C/D,Rib,Oct-25,208,FING_208_R,20-25,M4,M,U,169,calculus,N,0,0,W-E,Extended supine,Coffin,2.8,-19.9,10.6,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1134,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,565-645 AD,B/C,Rib,25-45,125a,FING_125A_R,35-45,M5,M,U,172,"periodontal disease, calculus, hypoplasia, cRibra orbitalia, severe osteoarthritis in vertebra causing fusion, osteoarthritis at clavicle, manubrium and Ribs, ?fractured R clavicle","Fe buckle strap fitting, Fe knife, organic object with bronze mounts",3,0,WSW-ENE,Extended supine,"Double burial, Earth cut grave",2.8,-20.1,9.9,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1135,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-680 AD,C/D,Rib,13-25,129a,FING_129A_R,23-25,M4,M,U,173,"slight calculus, hypoplasia, exostosis near basion, osteoarthritis in spine, injury to sternal end of R clavicle, sacralization of 5th L vert",N,0,0,W-E,Extended supine,"Double-stacked burial, earth cut grave",2.8,-20.4,9.3,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1136,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,565-645 AD,B/C,Rib,25-45,129b,FING_129B_R,35-45,M5,M,M,173,"carie, calculus, cRibra orbitalia",Fe steel,1,0,W-E,Extended supine,"Double-stacked burial, earth cut grave",2.8,-19.8,10.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1137,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,690-700 AD,E,Rib,Nov-21,145a,FING_145A_R,21,M4,M,M?,173,"calculus, hypoplasia, cRibra orbitalia, injury? Of left/right costo-clavicular ligaments","Leather pouch with bronze fittings, Coin hoard 8 Kentish primary Ag sceattas inside the pouch, Fe tool/nail with wood fragments, Fe tool ?awl, Fe buckle, Fe knife",13,0,WNW-ESE,Extended supine,"Double burial, Earth cut grave, pitched roof wooden structure over grave",2.8,-20.1,9.1,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1138,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,590-680 AD,C/D,Rib,20-30,21a,FING_21A_R,30+,M4/5,M,U,,,N,0,0,SW-NE,Semi-flexed on side,"Double-stacked burial, earth cut grave, post built structure over the top",2.8,-20,9.7,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1139,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-680 AD,C/D,Rib,Oct-30,21b,FING_21B_R,20-30,F4,F,F,161,"cRibra orbitalia, calculus, hypoplasia, caries, trauma in spine with boney grows","Cu-alloy buckle - waistbelt fitting, Fe knife, Chatelaine",3,0,SW-NE,Extended supine,"Double-stacked burial, earth cut grave, post built structure over the top",2.8,-20.3,9.7,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1140,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-680 AD,C/D,Rib,20-30,26a,FING_26A_R,30,M4/5,M,U,169,"caries, abcsess",N,0,0,W-E,Extended prone,Re-used grave; earth cut grave,2.8,-19.7,9.7,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1141,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-680 AD,C/D,Rib,40-50,47b,FING_47B_R,50,F6,F,U,153,"periodontal disease, hypoplasia,caries, abscesses, vertebral osteoarthritis",N,0,0,W-E,Extended Supine,"Shroud?, re-used grave; earth cut grave",2.8,-19.8,9.3,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
CNB_1142,Finglesham,England,14,Kent,Kent and East Sussex,51.235,1.34,12,-6.9,"Cretaceous Chalk, Palaeogene Alluvium, Sand, Gravel, Silt, Sand, Diamicton",Chalk,Coastal,580-650 AD,C/D,Rib,Oct-20,62b,FING_62B_R,20,F4,F,F,155,"impacted teeth, calculus, hypoplasia, cRibra orbitalia","Wooden ?box at foot of grave with Fe fittings, above skull wooden box with Fe fittings, Necklace(25 glass beads, 1x Ag ring, 5x amethyst beads), leather pouch or small wooden box with bronze fittings, Fe knife, Fe shears",6,1,W-E,Extended supine,Coffin; double-burial,2.8,-20.4,8.9,"Leggett, Samantha Alicen. “‘Tell Me What You Eat, and I Will Tell You Who You Are’: A Multi-Tissue and Multi-Scalar Isotopic Study of Diet and Mobility in Early Medieval England and Its European Neighbours.” PhD, University of Cambridge, 2020."
